ts,x,y,a,x2,y2
24988,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25037,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25087,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25136,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25184,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25232,0.0,0.0,124,58.1818181818,-40.7272727273
25281,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25328,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25376,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25424,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25472,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25527,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25576,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25626,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25676,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25724,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25772,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25824,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25876,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25926,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
25974,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26023,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26071,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26119,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26168,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26217,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26264,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26311,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26359,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26409,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26460,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26513,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26562,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26611,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26660,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26709,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26760,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26811,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26862,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26911,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
26960,-0.363636363636,0.0,124,58.5454545455,-40.7272727273
27009,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27060,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27111,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27161,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27210,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27259,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27308,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27360,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27410,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27460,-0.363636363636,0.0,124,58.5454545455,-40.7272727273
27510,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27558,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27608,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27656,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27707,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27758,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27807,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27862,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27915,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
27966,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28017,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28070,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28120,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28170,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28219,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28267,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28317,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28368,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28420,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28469,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28520,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28568,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28617,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28668,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28719,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28769,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28819,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28871,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28922,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
28972,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29022,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29070,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29119,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29169,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29220,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29270,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29320,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29368,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29418,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29467,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29517,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29569,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29619,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29668,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29718,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29766,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29815,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29866,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29917,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
29967,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30018,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30067,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30116,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30164,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30212,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30261,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30314,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30365,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30414,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30467,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30519,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30568,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30617,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30666,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30716,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30764,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30812,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30863,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30914,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
30965,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31014,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31064,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31111,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31160,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31209,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31260,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31311,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31360,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31409,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31458,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31508,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31556,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31605,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31652,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31701,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31749,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31796,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31844,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31894,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31946,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
31995,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32045,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32095,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32145,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32192,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32240,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32288,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32336,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32384,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32432,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32480,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32528,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32576,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32624,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32672,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32725,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32775,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32824,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32876,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32924,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
32973,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33025,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33077,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33127,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33176,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33225,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33272,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33320,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33372,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33423,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33473,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33521,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33571,-0.363636363636,0.0,124,57.8181818182,-40.7272727273
33620,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33668,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33717,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33768,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33818,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33870,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33919,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
33968,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34016,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34064,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34116,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34167,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34216,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34265,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34313,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34361,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34412,-0.363636363636,0.0,124,58.1818181818,-40.7272727273
34460,-0.363636363636,0.0,125,57.8181818182,-41.0909090909
34509,-0.363636363636,-0.363636363636,125,57.4545454545,-41.4545454545
34556,-1.09090909091,-1.09090909091,124,57.0909090909,-41.8181818182
34604,-1.45454545455,-1.45454545455,124,56.7272727273,-42.1818181818
34652,-1.45454545455,-1.45454545455,125,56.7272727273,-42.5454545455
34700,-1.45454545455,-1.45454545455,125,56.3636363636,-43.2727272727
34748,-1.45454545455,-1.81818181818,125,56.3636363636,-43.6363636364
34796,-1.45454545455,-1.81818181818,126,56.0,-44.3636363636
34844,-1.45454545455,-1.81818181818,126,55.6363636364,-44.7272727273
34897,-1.81818181818,-1.81818181818,127,54.9090909091,-45.8181818182
34947,-1.81818181818,-1.81818181818,128,54.1818181818,-46.5454545455
34997,-1.81818181818,-1.81818181818,129,53.4545454545,-47.2727272727
35046,-2.18181818182,-1.45454545455,130,52.3636363636,-48.7272727273
35094,-2.54545454545,-1.45454545455,131,51.6363636364,-49.0909090909
35144,-3.27272727273,-1.45454545455,132,49.8181818182,-50.5454545455
35192,-3.63636363636,-1.45454545455,133,48.7272727273,-51.2727272727
35240,-4.72727272727,-1.45454545455,135,46.1818181818,-52.7272727273
35288,-5.45454545455,-1.45454545455,135,45.0909090909,-53.4545454545
35336,-6.18181818182,-1.45454545455,137,42.5454545455,-54.9090909091
35385,-6.54545454545,-1.09090909091,138,41.0909090909,-55.6363636364
35437,-7.27272727273,-0.727272727273,140,38.9090909091,-56.3636363636
35488,-7.63636363636,-0.727272727273,140,38.1818181818,-56.3636363636
35540,-8.36363636364,-0.363636363636,141,36.3636363636,-56.3636363636
35588,-8.72727272727,0.0,141,35.6363636364,-56.7272727273
35637,-9.45454545455,0.363636363636,142,33.8181818182,-56.3636363636
35688,-9.81818181818,0.727272727273,142,33.4545454545,-56.3636363636
35739,-10.5454545455,1.45454545455,143,32.0,-56.0
35789,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
35838,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
35889,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
35941,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
35991,-10.9090909091,1.81818181818,144,30.9090909091,-56.0
36043,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36092,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36139,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36189,-10.9090909091,1.81818181818,144,30.9090909091,-56.0
36240,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36290,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36340,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36389,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36439,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36488,-10.9090909091,1.81818181818,144,31.2727272727,-56.3636363636
36538,-10.9090909091,1.81818181818,143,31.2727272727,-56.0
36589,-10.9090909091,1.81818181818,144,30.9090909091,-56.0
36639,-11.2727272727,2.54545454545,144,30.1818181818,-56.0
36689,-11.6363636364,2.90909090909,144,29.4545454545,-55.6363636364
36739,-12.7272727273,4.0,145,28.0,-54.9090909091
36788,-13.0909090909,4.72727272727,145,26.9090909091,-54.5454545455
36841,-14.1818181818,6.18181818182,147,24.3636363636,-54.1818181818
36891,-14.9090909091,6.90909090909,147,23.2727272727,-53.8181818182
36941,-16.3636363636,8.36363636364,149,20.0,-53.0909090909
36990,-16.7272727273,9.09090909091,150,18.9090909091,-52.7272727273
37043,-18.1818181818,10.9090909091,150,16.7272727273,-51.6363636364
37094,-19.6363636364,12.0,151,14.5454545455,-50.5454545455
37144,-20.0,12.7272727273,151,14.1818181818,-49.8181818182
37193,-20.7272727273,13.8181818182,151,13.4545454545,-49.0909090909
37243,-21.0909090909,14.1818181818,151,13.0909090909,-48.7272727273
37291,-21.0909090909,14.1818181818,151,13.4545454545,-48.7272727273
37341,-21.0909090909,14.1818181818,151,13.4545454545,-48.7272727273
37393,-21.0909090909,14.1818181818,151,13.4545454545,-48.7272727273
37443,-21.0909090909,14.1818181818,151,13.4545454545,-48.7272727273
37494,-21.0909090909,14.1818181818,151,13.4545454545,-48.7272727273
37545,-21.0909090909,14.1818181818,151,13.0909090909,-48.7272727273
37597,-21.0909090909,14.1818181818,151,13.4545454545,-48.7272727273
37647,-20.3636363636,13.0909090909,150,14.5454545455,-49.4545454545
37697,-19.6363636364,11.2727272727,149,17.4545454545,-50.5454545455
37746,-18.5454545455,10.1818181818,148,19.6363636364,-51.2727272727
37794,-17.0909090909,7.27272727273,145,24.3636363636,-52.7272727273
37844,-16.3636363636,5.09090909091,143,26.5454545455,-53.0909090909
37893,-14.9090909091,1.09090909091,140,30.9090909091,-55.2727272727
37945,-13.8181818182,-0.363636363636,140,32.7272727273,-56.0
37997,-12.0,-3.63636363636,138,36.0,-57.8181818182
38049,-10.9090909091,-5.09090909091,137,37.4545454545,-58.5454545455
38100,-9.09090909091,-7.27272727273,136,40.3636363636,-59.2727272727
38151,-8.36363636364,-8.0,136,41.4545454545,-59.6363636364
38201,-6.90909090909,-8.72727272727,134,44.0,-59.2727272727
38250,-6.18181818182,-8.36363636364,135,44.3636363636,-58.9090909091
38300,-6.18181818182,-8.36363636364,134,45.0909090909,-58.5454545455
38348,-6.18181818182,-8.36363636364,134,45.0909090909,-58.5454545455
38396,-6.54545454545,-9.09090909091,133,45.4545454545,-58.1818181818
38444,-6.90909090909,-9.45454545455,132,45.8181818182,-57.8181818182
38496,-7.63636363636,-9.45454545455,130,46.5454545455,-56.3636363636
38548,-7.63636363636,-9.81818181818,129,47.2727272727,-55.6363636364
38598,-7.63636363636,-10.1818181818,128,48.3636363636,-54.5454545455
38648,-7.63636363636,-10.9090909091,127,49.0909090909,-53.8181818182
38696,-8.0,-12.0,124,50.9090909091,-52.7272727273
38744,-8.0,-13.0909090909,123,51.6363636364,-52.3636363636
38796,-8.36363636364,-16.0,120,53.0909090909,-52.0
38847,-8.72727272727,-17.4545454545,118,53.8181818182,-51.6363636364
38897,-9.09090909091,-21.0909090909,115,55.6363636364,-51.6363636364
38948,-9.45454545455,-23.2727272727,113,56.3636363636,-51.2727272727
38997,-10.1818181818,-27.2727272727,108,57.4545454545,-50.5454545455
39051,-10.5454545455,-29.4545454545,106,57.8181818182,-50.1818181818
39101,-10.9090909091,-33.0909090909,102,58.9090909091,-48.3636363636
39150,-11.2727272727,-35.2727272727,99,59.2727272727,-47.6363636364
39201,-11.2727272727,-38.5454545455,95,60.0,-45.0909090909
39252,-11.2727272727,-40.0,93,60.0,-44.0
39302,-10.9090909091,-42.5454545455,88,60.7272727273,-41.0909090909
39351,-10.1818181818,-43.6363636364,86,61.0909090909,-39.6363636364
39401,-9.45454545455,-46.1818181818,83,61.4545454545,-38.1818181818
39450,-8.72727272727,-47.2727272727,81,61.8181818182,-37.0909090909
39498,-7.27272727273,-49.0909090909,79,62.5454545455,-36.0
39549,-6.54545454545,-50.1818181818,77,62.9090909091,-35.2727272727
39601,-4.72727272727,-52.3636363636,75,64.0,-34.1818181818
39651,-3.63636363636,-53.4545454545,73,64.3636363636,-33.4545454545
39701,-1.45454545455,-56.0,70,65.4545454545,-32.3636363636
39751,-0.363636363636,-57.0909090909,68,65.8181818182,-31.6363636364
39800,1.81818181818,-59.6363636364,66,66.9090909091,-30.9090909091
39849,2.90909090909,-61.0909090909,64,67.2727272727,-30.5454545455
39901,5.45454545455,-63.6363636364,61,68.0,-29.4545454545
39952,8.36363636364,-66.1818181818,57,68.7272727273,-28.3636363636
40001,9.81818181818,-67.2727272727,56,69.0909090909,-28.0
40053,11.2727272727,-68.3636363636,55,69.4545454545,-27.6363636364
40104,13.4545454545,-69.4545454545,53,70.1818181818,-26.9090909091
40154,14.5454545455,-70.1818181818,52,70.9090909091,-26.5454545455
40204,16.7272727273,-70.9090909091,50,71.6363636364,-25.8181818182
40253,18.5454545455,-71.2727272727,49,72.7272727273,-25.0909090909
40302,19.2727272727,-70.9090909091,49,73.4545454545,-24.7272727273
40351,20.3636363636,-70.9090909091,48,74.1818181818,-24.0
40401,20.3636363636,-70.5454545455,49,74.9090909091,-24.3636363636
40449,20.7272727273,-70.1818181818,49,75.2727272727,-24.0
40497,20.7272727273,-70.1818181818,49,74.9090909091,-24.0
40550,20.7272727273,-70.1818181818,49,75.2727272727,-24.0
40600,20.7272727273,-70.1818181818,49,74.9090909091,-24.0
40649,20.7272727273,-70.5454545455,49,74.9090909091,-24.0
40699,20.7272727273,-70.1818181818,49,74.9090909091,-24.0
40748,20.7272727273,-70.1818181818,49,75.2727272727,-24.0
40796,20.7272727273,-70.1818181818,49,75.2727272727,-24.0
40844,20.7272727273,-70.1818181818,49,75.2727272727,-24.0
40897,20.7272727273,-70.1818181818,49,75.2727272727,-24.0
40947,20.7272727273,-70.1818181818,49,75.2727272727,-24.0
40997,20.7272727273,-70.1818181818,50,75.6363636364,-24.7272727273
41047,20.7272727273,-70.1818181818,50,76.3636363636,-25.0909090909
41095,20.0,-69.4545454545,53,77.8181818182,-27.2727272727
41144,20.0,-69.4545454545,55,78.9090909091,-28.7272727273
41192,20.0,-69.0909090909,57,80.0,-30.9090909091
41240,19.6363636364,-69.0909090909,58,80.3636363636,-31.6363636364
41288,19.2727272727,-69.0909090909,58,80.3636363636,-31.6363636364
41340,18.9090909091,-69.0909090909,58,79.6363636364,-31.6363636364
41390,17.8181818182,-69.0909090909,58,78.9090909091,-31.6363636364
41440,17.0909090909,-69.4545454545,58,78.1818181818,-31.6363636364
41489,14.9090909091,-70.5454545455,58,76.0,-32.7272727273
41537,13.8181818182,-70.9090909091,58,74.5454545455,-33.0909090909
41587,10.5454545455,-72.7272727273,57,70.9090909091,-34.1818181818
41636,8.72727272727,-73.4545454545,57,69.4545454545,-34.9090909091
41683,4.72727272727,-75.2727272727,56,64.7272727273,-36.0
41732,2.54545454545,-76.0,56,62.1818181818,-36.3636363636
41780,-1.81818181818,-77.8181818182,55,57.0909090909,-36.7272727273
41828,-3.63636363636,-78.9090909091,54,54.5454545455,-36.7272727273
41882,-6.54545454545,-80.0,52,50.5454545455,-36.7272727273
41932,-7.63636363636,-80.3636363636,52,49.0909090909,-36.3636363636
42080,-9.09090909091,-81.0909090909,50,46.1818181818,-36.0
42128,-9.09090909091,-81.0909090909,50,46.5454545455,-36.0
42180,-9.09090909091,-81.0909090909,50,46.1818181818,-36.0
42231,-9.09090909091,-81.0909090909,50,46.5454545455,-36.0
42281,-9.09090909091,-81.0909090909,50,46.1818181818,-36.0
42330,-9.09090909091,-81.0909090909,50,46.5454545455,-36.0
42379,-9.09090909091,-81.0909090909,50,46.1818181818,-36.0
42429,-9.09090909091,-81.0909090909,50,46.1818181818,-36.0
42477,-9.09090909091,-81.0909090909,50,46.1818181818,-36.0
42528,-9.09090909091,-81.0909090909,50,46.1818181818,-35.6363636364
42581,-9.09090909091,-81.0909090909,49,44.7272727273,-34.5454545455
42630,-9.09090909091,-81.0909090909,48,44.3636363636,-33.8181818182
42685,-8.72727272727,-81.0909090909,46,43.2727272727,-32.3636363636
42736,-8.72727272727,-81.0909090909,46,42.5454545455,-31.6363636364
42785,-8.72727272727,-81.0909090909,43,40.7272727273,-29.8181818182
42835,-8.72727272727,-81.0909090909,42,39.2727272727,-28.3636363636
42887,-8.72727272727,-81.0909090909,39,36.3636363636,-25.8181818182
42938,-8.72727272727,-81.4545454545,36,34.1818181818,-24.3636363636
42988,-8.72727272727,-81.0909090909,32,29.8181818182,-21.0909090909
43039,-8.72727272727,-81.0909090909,30,27.2727272727,-19.2727272727
43088,-8.72727272727,-80.7272727273,25,22.1818181818,-16.0
43136,-9.09090909091,-80.3636363636,23,19.2727272727,-14.5454545455
43183,-9.09090909091,-80.0,18,13.8181818182,-12.3636363636
43233,-9.45454545455,-80.0,16,10.9090909091,-11.2727272727
43280,-9.81818181818,-79.6363636364,11,4.72727272727,-9.81818181818
43327,-10.1818181818,-79.2727272727,9,1.81818181818,-9.09090909091
43376,-10.9090909091,-78.9090909091,7,-2.18181818182,-8.0
43424,-11.6363636364,-78.9090909091,6,-3.63636363636,-7.63636363636
43473,-12.3636363636,-78.5454545455,5,-5.45454545455,-7.27272727273
43524,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
43576,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
43626,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
43675,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
43725,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
43776,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
43827,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
43883,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
43934,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
43984,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44034,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44083,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44132,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44182,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44233,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44283,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44333,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
44382,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44430,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44480,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
44527,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44576,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44624,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44676,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44728,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44777,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44826,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44882,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
44932,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
44981,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45031,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45081,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45132,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45183,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45233,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45282,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45331,-12.7272727273,-78.5454545455,5,-6.18181818182,-7.27272727273
45379,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45427,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45476,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45524,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
45574,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45625,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45675,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45725,-12.3636363636,-78.5454545455,5,-5.81818181818,-7.27272727273
45774,-12.3636363636,-78.5454545455,4,-6.18181818182,-7.27272727273
